{Timestamp; Branch number; Position in branch; Branch length; Branch generation; branchCode; Offset [mm]}
1742891899156;148;6;32;8;1,2,2,1,2,1,2,1;4.8
1742891899256;148;5;32;8;1,2,2,1,2,1,2,1;5.3
1742891899356;148;10;32;8;1,2,2,1,2,1,2,1;5.5
1742891899456;148;18;32;8;1,2,2,1,2,1,2,1;4.4
1742891899556;148;25;32;8;1,2,2,1,2,1,2,1;5.7
1742891899656;148;27;32;8;1,2,2,1,2,1,2,1;6.4
1742891899756;148;21;32;8;1,2,2,1,2,1,2,1;2.5
1742891899855;148;11;32;8;1,2,2,1,2,1,2,1;5.7
1742891899956;148;5;32;8;1,2,2,1,2,1,2,1;5.7
1742891900056;131;5;8;7;1,2,2,1,2,1,2;6.1
1742891900156;131;5;8;7;1,2,2,1,2,1,2;5.5
1742891900256;131;5;8;7;1,2,2,1,2,1,2;5.5
1742891900355;131;5;8;7;1,2,2,1,2,1,2;5.7
1742891900455;109;8;25;6;1,2,2,1,2,2;4.3
1742891900555;109;3;25;6;1,2,2,1,2,2;2.4
1742891900655;74;13;15;5;1,2,2,1,2;2.1
1742891900755;74;11;15;5;1,2,2,1,2;2.5
1742891900854;74;10;15;5;1,2,2,1,2;2.4
1742891900954;74;10;15;5;1,2,2,1,2;2.3
1742891901055;74;14;15;5;1,2,2,1,2;1
1742891901155;132;8;24;7;1,2,2,1,2,1,1;3.4
1742891901255;109;3;25;6;1,2,2,1,2,2;2.9
1742891901355;132;10;24;7;1,2,2,1,2,1,1;2.8
1742891901454;132;8;24;7;1,2,2,1,2,1,1;2.8
1742891901554;132;10;24;7;1,2,2,1,2,1,1;4.5
1742891901654;132;8;24;7;1,2,2,1,2,1,1;0.8
1742891901754;132;8;24;7;1,2,2,1,2,1,1;3.5
1742891901854;147;9;15;8;1,2,2,1,2,1,2,2;4.3
1742891901954;147;12;15;8;1,2,2,1,2,1,2,2;2.1
1742891902054;147;12;15;8;1,2,2,1,2,1,2,2;2.2
1742891902154;147;13;15;8;1,2,2,1,2,1,2,2;1.2
1742891902254;154;1;16;9;1,2,2,1,2,1,2,2,2;1.5
1742891902354;153;4;17;9;1,2,2,1,2,1,2,2,1;2.3
1742891902453;153;7;17;9;1,2,2,1,2,1,2,2,1;3.4
1742891902553;153;9;17;9;1,2,2,1,2,1,2,2,1;3.6
1742891902653;153;11;17;9;1,2,2,1,2,1,2,2,1;3.7
1742891902753;153;12;17;9;1,2,2,1,2,1,2,2,1;3.7
1742891902858;153;12;17;9;1,2,2,1,2,1,2,2,1;4.1
1742891902953;153;14;17;9;1,2,2,1,2,1,2,2,1;4.3
1742891903053;157;3;45;10;1,2,2,1,2,1,2,2,1,2;4
1742891903153;157;3;45;10;1,2,2,1,2,1,2,2,1,2;4
1742891903253;157;3;45;10;1,2,2,1,2,1,2,2,1,2;4.1
1742891903353;153;12;17;9;1,2,2,1,2,1,2,2,1;3.8
1742891903453;153;8;17;9;1,2,2,1,2,1,2,2,1;3.4
1742891903552;153;3;17;9;1,2,2,1,2,1,2,2,1;2.9
1742891903652;147;12;15;8;1,2,2,1,2,1,2,2;1.9
1742891903752;147;6;15;8;1,2,2,1,2,1,2,2;0.8
1742891903852;147;2;15;8;1,2,2,1,2,1,2,2;2
1742891903952;131;7;8;7;1,2,2,1,2,1,2;1.7
1742891904052;131;5;8;7;1,2,2,1,2,1,2;1.1
1742891904152;131;5;8;7;1,2,2,1,2,1,2;1.4
1742891904252;147;4;15;8;1,2,2,1,2,1,2,2;1.7
1742891904352;147;6;15;8;1,2,2,1,2,1,2,2;1.8
1742891904452;147;8;15;8;1,2,2,1,2,1,2,2;1.7
1742891904551;147;10;15;8;1,2,2,1,2,1,2,2;3.3
1742891904651;147;11;15;8;1,2,2,1,2,1,2,2;4.3
1742891904751;147;12;15;8;1,2,2,1,2,1,2,2;5.5
1742891904851;154;2;16;9;1,2,2,1,2,1,2,2,2;5.7
1742891904951;154;6;16;9;1,2,2,1,2,1,2,2,2;5.7
1742891905051;154;8;16;9;1,2,2,1,2,1,2,2,2;5.8
1742891905151;154;10;16;9;1,2,2,1,2,1,2,2,2;5.7
1742891905251;154;11;16;9;1,2,2,1,2,1,2,2,2;5.5
1742891905351;154;12;16;9;1,2,2,1,2,1,2,2,2;5.6
1742891905451;154;12;16;9;1,2,2,1,2,1,2,2,2;5.7
1742891905551;154;13;16;9;1,2,2,1,2,1,2,2,2;5.5
1742891905651;162;3;20;10;1,2,2,1,2,1,2,2,2,2;4.5
1742891905751;162;5;20;10;1,2,2,1,2,1,2,2,2,2;4.5
1742891905851;162;6;20;10;1,2,2,1,2,1,2,2,2,2;4.7
1742891905951;162;9;20;10;1,2,2,1,2,1,2,2,2,2;4.1
1742891906051;162;12;20;10;1,2,2,1,2,1,2,2,2,2;3.6
1742891906151;162;13;20;10;1,2,2,1,2,1,2,2,2,2;3.4
1742891906251;162;15;20;10;1,2,2,1,2,1,2,2,2,2;3.1
1742891906350;162;17;20;10;1,2,2,1,2,1,2,2,2,2;3.2
1742891906450;162;18;20;10;1,2,2,1,2,1,2,2,2,2;3.5
1742891906550;160;6;11;11;1,2,2,1,2,1,2,2,2,2,2;3.3
1742891906649;160;7;11;11;1,2,2,1,2,1,2,2,2,2,2;3
1742891906749;160;6;11;11;1,2,2,1,2,1,2,2,2,2,2;2.7
1742891906849;160;3;11;11;1,2,2,1,2,1,2,2,2,2,2;2.8
1742891906949;162;16;20;10;1,2,2,1,2,1,2,2,2,2;3.7
1742891907049;162;13;20;10;1,2,2,1,2,1,2,2,2,2;3.8
1742891907149;162;13;20;10;1,2,2,1,2,1,2,2,2,2;4
1742891907249;162;13;20;10;1,2,2,1,2,1,2,2,2,2;3.9
1742891907349;162;12;20;10;1,2,2,1,2,1,2,2,2,2;3.2
1742891907449;162;8;20;10;1,2,2,1,2,1,2,2,2,2;3.3
1742891907549;162;1;20;10;1,2,2,1,2,1,2,2,2,2;2
1742891907649;154;10;16;9;1,2,2,1,2,1,2,2,2;2.3
1742891907749;154;7;16;9;1,2,2,1,2,1,2,2,2;2.1
1742891907849;154;5;16;9;1,2,2,1,2,1,2,2,2;1.8
1742891907949;154;6;16;9;1,2,2,1,2,1,2,2,2;1.9
1742891908049;154;7;16;9;1,2,2,1,2,1,2,2,2;1.7
1742891908149;154;10;16;9;1,2,2,1,2,1,2,2,2;1.9
1742891908249;154;14;16;9;1,2,2,1,2,1,2,2,2;3
1742891908349;161;5;15;10;1,2,2,1,2,1,2,2,2,1;3.1
1742891908449;161;7;15;10;1,2,2,1,2,1,2,2,2,1;3.1
1742891908549;161;8;15;10;1,2,2,1,2,1,2,2,2,1;3.7
1742891908648;161;9;15;10;1,2,2,1,2,1,2,2,2,1;3.6
1742891908748;161;9;15;10;1,2,2,1,2,1,2,2,2,1;2.9
1742891908848;161;8;15;10;1,2,2,1,2,1,2,2,2,1;2.2
1742891908948;161;8;15;10;1,2,2,1,2,1,2,2,2,1;2.3
1742891909048;161;8;15;10;1,2,2,1,2,1,2,2,2,1;1.5
1742891909147;161;9;15;10;1,2,2,1,2,1,2,2,2,1;1.5
1742891909248;161;11;15;10;1,2,2,1,2,1,2,2,2,1;1.9
1742891909347;161;14;15;10;1,2,2,1,2,1,2,2,2,1;2.3
1742891909447;170;1;18;11;1,2,2,1,2,1,2,2,2,1,2;2.4
1742891909547;170;2;18;11;1,2,2,1,2,1,2,2,2,1,2;3.3
1742891909647;170;2;18;11;1,2,2,1,2,1,2,2,2,1,2;3.4
1742891909747;170;2;18;11;1,2,2,1,2,1,2,2,2,1,2;3.4
1742891909847;161;8;15;10;1,2,2,1,2,1,2,2,2,1;3.3
1742891909947;162;1;20;10;1,2,2,1,2,1,2,2,2,2;2.4
1742891910047;154;9;16;9;1,2,2,1,2,1,2,2,2;3.3
1742891910147;147;13;15;8;1,2,2,1,2,1,2,2;5.3
1742891910247;132;10;24;7;1,2,2,1,2,1,1;3.7
1742891910347;132;7;24;7;1,2,2,1,2,1,1;5.6
1742891910447;74;11;15;5;1,2,2,1,2;6.3
1742891910547;74;6;15;5;1,2,2,1,2;6.8
1742891910647;74;3;15;5;1,2,2,1,2;6.7
1742891910747;40;12;15;4;1,2,2,1;6.6
1742891910847;40;8;15;4;1,2,2,1;6.6
1742891910946;16;48;48;3;1,2,2;6.7
1742891911047;16;44;48;3;1,2,2;6.7
1742891911146;16;38;48;3;1,2,2;6.4
1742891911246;16;32;48;3;1,2,2;6.6
1742891911346;16;28;48;3;1,2,2;6.7
1742891911446;16;23;48;3;1,2,2;6.6
1742891911546;16;19;48;3;1,2,2;6.9
1742891911646;16;17;48;3;1,2,2;7.5
1742891911770;16;10;48;3;1,2,2;8.8
1742891911846;16;7;48;3;1,2,2;8.7
1742891911945;16;5;48;3;1,2,2;8.6
1742891912046;3;32;36;2;1,2;8.7
1742891912145;3;30;36;2;1,2;6
1742891912246;3;26;36;2;1,2;4.5
1742891912346;3;27;36;2;1,2;2.8
1742891912446;3;29;36;2;1,2;8.4
1742891912570;3;27;36;2;1,2;7.2
1742891912645;3;29;36;2;1,2;9.1
1742891912770;3;28;36;2;1,2;9.3
1742891912845;3;28;36;2;1,2;7.7
1742891912945;3;25;36;2;1,2;6.4
1742891913070;3;24;36;2;1,2;4
1742891913145;3;23;36;2;1,2;5.1
1742891913270;4;32;100;2;1,1;10.6
1742891913369;3;29;36;2;1,2;8.3
1742891913445;3;27;36;2;1,2;8.6
1742891913569;3;31;36;2;1,2;5.8
1742891913669;3;24;36;2;1,2;5.8
1742891913744;3;24;36;2;1,2;6.3
1742891913844;4;18;100;2;1,1;7
1742891913969;3;28;36;2;1,2;9
1742891914069;3;28;36;2;1,2;8.8
1742891914169;3;28;36;2;1,2;9.3
1742891914269;3;31;36;2;1,2;8.5
1742891914494;3;26;36;2;1,2;8.3
1742891914594;3;28;36;2;1,2;9
1742891914669;3;24;36;2;1,2;9.7
1742891914769;3;27;36;2;1,2;8.1
1742891914869;3;29;36;2;1,2;9.8
1742891914944;3;28;36;2;1,2;9.7
1742891915044;3;28;36;2;1,2;9.3
1742891915143;3;29;36;2;1,2;9
1742891915243;3;30;36;2;1,2;9.5
1742891915343;16;4;48;3;1,2,2;9.6
1742891915442;16;8;48;3;1,2,2;9.6
1742891915543;16;11;48;3;1,2,2;10.1
1742891915643;16;14;48;3;1,2,2;10.1
1742891915742;16;15;48;3;1,2,2;9.4
1742891915842;16;13;48;3;1,2,2;5.2
1742891915942;16;11;48;3;1,2,2;3.3
1742891916042;16;16;48;3;1,2,2;4.8
1742891916142;16;23;48;3;1,2,2;6.2
1742891916242;16;29;48;3;1,2,2;6.4
1742891916342;16;30;48;3;1,2,2;6.2
1742891916442;16;29;48;3;1,2,2;6.5
1742891916542;16;30;48;3;1,2,2;8.6
1742891916642;16;16;48;3;1,2,2;10.4
1742891916742;16;6;48;3;1,2,2;10.2
1742891916842;3;29;36;2;1,2;7.4
1742891916942;3;21;36;2;1,2;5.7
1742891917042;3;17;36;2;1,2;4.4
1742891917142;3;14;36;2;1,2;3.9
1742891917242;3;8;36;2;1,2;3.5
1742891917341;3;2;36;2;1,2;3.2
1742891917442;0;127;129;1;1;4.1
1742891917542;0;127;129;1;1;4.4
1742891917641;0;127;129;1;1;5
1742891917741;0;126;129;1;1;5
1742891917841;0;127;129;1;1;4.1
1742891917941;0;127;129;1;1;3.4
1742891918040;0;127;129;1;1;3.5
1742891918140;0;122;129;1;1;4.3
1742891918240;0;123;129;1;1;4.8
1742891918340;0;123;129;1;1;5.5
1742891918440;0;123;129;1;1;6
1742891918540;3;5;36;2;1,2;4
1742891918640;4;6;100;2;1,1;6.2
1742891918740;4;6;100;2;1,1;5.3
1742891918840;4;4;100;2;1,1;6.4
1742891918940;0;125;129;1;1;5
1742891919040;0;126;129;1;1;5.4
1742891919140;4;9;100;2;1,1;4.4
1742891919240;4;13;100;2;1,1;4.7
1742891919340;4;18;100;2;1,1;5.4
1742891919440;4;20;100;2;1,1;6
1742891919540;4;24;100;2;1,1;7.1
1742891919639;4;31;100;2;1,1;7.6
1742891919765;4;35;100;2;1,1;6.7
1742891919840;4;36;100;2;1,1;6.9
1742891919963;4;36;100;2;1,1;6.6
1742891920063;4;35;100;2;1,1;6.4
1742891920163;4;36;100;2;1,1;6.1
1742891920263;4;36;100;2;1,1;5.6
1742891920363;4;37;100;2;1,1;6.3
1742891920463;4;38;100;2;1,1;6.5
1742891920563;4;42;100;2;1,1;7.3
1742891920663;4;42;100;2;1,1;7.4
1742891920763;4;43;100;2;1,1;7.2
1742891920863;4;40;100;2;1,1;7
1742891920963;4;41;100;2;1,1;7.6
1742891921063;4;59;100;2;1,1;4.2
1742891921163;4;62;100;2;1,1;3.6
1742891921263;4;58;100;2;1,1;5
1742891921363;4;61;100;2;1,1;4.8
1742891921463;4;58;100;2;1,1;5.1
1742891921563;4;58;100;2;1,1;5.6
1742891921663;4;59;100;2;1,1;5.1
1742891921763;4;59;100;2;1,1;4.9
1742891921863;4;59;100;2;1,1;4.5
1742891921963;4;61;100;2;1,1;3.7
1742891922063;4;63;100;2;1,1;3.9
1742891922163;4;65;100;2;1,1;4.1
1742891922262;4;67;100;2;1,1;5.1
1742891922362;4;69;100;2;1,1;7.4
1742891922462;4;72;100;2;1,1;7.7
1742891922562;4;72;100;2;1,1;8.6
1742891922662;4;76;100;2;1,1;8.8
1742891922762;4;81;100;2;1,1;9.7
1742891922862;4;85;100;2;1,1;12.5
1742891922962;4;87;100;2;1,1;13.8
1742891923061;4;86;100;2;1,1;13.3
1742891923162;4;88;100;2;1,1;15
1742891923261;4;89;100;2;1,1;15
1742891923362;4;93;100;2;1,1;9.6
1742891923461;4;93;100;2;1,1;5.5
1742891923561;4;92;100;2;1,1;5.4
1742891923661;4;92;100;2;1,1;4.8
1742891923761;4;91;100;2;1,1;5.6
1742891923861;4;91;100;2;1,1;5.6
1742891923961;4;93;100;2;1,1;10.3
1742891924061;1;9;20;3;1,1,1;14.4
1742891924161;23;9;17;5;1,1,1,1,1;15
1742891924261;1;10;20;3;1,1,1;15
1742891924361;1;11;20;3;1,1,1;15.3
1742891924461;23;8;17;5;1,1,1,1,1;14.6
1742891924561;23;9;17;5;1,1,1,1,1;14.9
1742891924660;23;10;17;5;1,1,1,1,1;13.1
1742891924760;23;10;17;5;1,1,1,1,1;13.2
1742891924860;23;10;17;5;1,1,1,1,1;13.8
1742891924960;23;10;17;5;1,1,1,1,1;14.2
1742891925060;23;10;17;5;1,1,1,1,1;13.6
1742891925160;23;10;17;5;1,1,1,1,1;12.2
1742891925260;23;12;17;5;1,1,1,1,1;11.2
1742891925360;23;11;17;5;1,1,1,1,1;12.1
1742891925460;23;14;17;5;1,1,1,1,1;12.3
1742891925560;47;4;35;6;1,1,1,1,1,3;13.6
1742891925660;47;5;35;6;1,1,1,1,1,3;11.9
1742891925760;47;7;35;6;1,1,1,1,1,3;12.1
1742891925860;47;6;35;6;1,1,1,1,1,3;12.2
1742891925960;46;7;25;6;1,1,1,1,1,1;12.2
1742891926060;46;7;25;6;1,1,1,1,1,1;11.8
1742891926160;46;9;25;6;1,1,1,1,1,1;10.7
1742891926259;47;10;35;6;1,1,1,1,1,3;10.2
1742891926359;47;11;35;6;1,1,1,1,1,3;10.9
1742891926459;46;11;25;6;1,1,1,1,1,1;11
1742891926559;46;12;25;6;1,1,1,1,1,1;10.5
1742891926659;46;12;25;6;1,1,1,1,1,1;9.9
1742891926758;46;13;25;6;1,1,1,1,1,1;9.5
1742891926858;46;12;25;6;1,1,1,1,1,1;9.1
1742891926958;46;12;25;6;1,1,1,1,1,1;9.2
1742891927058;46;13;25;6;1,1,1,1,1,1;9.1
1742891927158;46;13;25;6;1,1,1,1,1,1;8.6
1742891927258;46;14;25;6;1,1,1,1,1,1;7.9
1742891927358;46;15;25;6;1,1,1,1,1,1;8.4
1742891927458;46;14;25;6;1,1,1,1,1,1;8.3
1742891927558;46;14;25;6;1,1,1,1,1,1;8.5
1742891927658;47;15;35;6;1,1,1,1,1,3;6.6
1742891927758;46;13;25;6;1,1,1,1,1,1;7.8
1742891927858;46;13;25;6;1,1,1,1,1,1;7.7
1742891927958;46;14;25;6;1,1,1,1,1,1;7.9
1742891928058;46;12;25;6;1,1,1,1,1,1;6.5
1742891928158;46;14;25;6;1,1,1,1,1,1;7
1742891928258;46;14;25;6;1,1,1,1,1,1;7.1
1742891928357;47;13;35;6;1,1,1,1,1,3;6.4
1742891928458;47;12;35;6;1,1,1,1,1,3;6.4
1742891928557;46;13;25;6;1,1,1,1,1,1;5.6
1742891928658;46;13;25;6;1,1,1,1,1,1;5.8
1742891928757;46;14;25;6;1,1,1,1,1,1;5.1
1742891928857;46;14;25;6;1,1,1,1,1,1;5
1742891928956;46;14;25;6;1,1,1,1,1,1;4
1742891929056;46;14;25;6;1,1,1,1,1,1;3.6
1742891929157;46;15;25;6;1,1,1,1,1,1;2.6
1742891929256;46;14;25;6;1,1,1,1,1,1;2.1
1742891929356;46;14;25;6;1,1,1,1,1,1;3.6
1742891929456;46;14;25;6;1,1,1,1,1,1;4.8
1742891929556;46;15;25;6;1,1,1,1,1,1;6.2
1742891929656;46;14;25;6;1,1,1,1,1,1;5.3
1742891929756;46;13;25;6;1,1,1,1,1,1;5.2
1742891929856;45;12;16;6;1,1,1,1,1,2;3.5
1742891929956;45;12;16;6;1,1,1,1,1,2;2
1742891930056;45;12;16;6;1,1,1,1,1,2;1.3
1742891930156;45;11;16;6;1,1,1,1,1,2;2.3
1742891930256;45;11;16;6;1,1,1,1,1,2;5.5
1742891930356;45;10;16;6;1,1,1,1,1,2;7.4
1742891930456;45;6;16;6;1,1,1,1,1,2;2
1742891930556;46;4;25;6;1,1,1,1,1,1;0.9
1742891930656;23;15;17;5;1,1,1,1,1;1.8
1742891930756;23;13;17;5;1,1,1,1,1;2.1
1742891930855;23;7;17;5;1,1,1,1,1;1.8
1742891930956;23;7;17;5;1,1,1,1,1;9.1
1742891931056;23;9;17;5;1,1,1,1,1;10.1
1742891931156;23;11;17;5;1,1,1,1,1;10.3
1742891931255;23;8;17;5;1,1,1,1,1;8.6
1742891931355;23;7;17;5;1,1,1,1,1;7.3
1742891931455;23;8;17;5;1,1,1,1,1;10.5
1742891931555;8;8;13;4;1,1,1,1;13.1
1742891931654;8;6;13;4;1,1,1,1;11
1742891931754;1;9;20;3;1,1,1;8.4
1742891931854;1;7;20;3;1,1,1;8.4
1742891931954;1;14;20;3;1,1,1;10.5
1742891932054;8;8;13;4;1,1,1,1;9.7
1742891932154;23;5;17;5;1,1,1,1,1;8.6
1742891932254;23;8;17;5;1,1,1,1,1;5
1742891932354;23;2;17;5;1,1,1,1,1;3.6
1742891932454;8;9;13;4;1,1,1,1;9.4
1742891932554;8;9;13;4;1,1,1,1;15.3
1742891932654;8;7;13;4;1,1,1,1;14.2
1742891932754;8;8;13;4;1,1,1,1;13.4
1742891932854;8;9;13;4;1,1,1,1;10.9
1742891932954;8;7;13;4;1,1,1,1;11.7
1742891933054;8;7;13;4;1,1,1,1;11.2
1742891933153;8;5;13;4;1,1,1,1;11.6
1742891933253;1;16;20;3;1,1,1;10.1
1742891933353;1;16;20;3;1,1,1;11.1
1742891933453;1;16;20;3;1,1,1;12.9
1742891933553;1;13;20;3;1,1,1;10.4
1742891933653;1;14;20;3;1,1,1;8.3
1742891933753;1;18;20;3;1,1,1;8.1
1742891933853;1;17;20;3;1,1,1;9.4
1742891933953;1;18;20;3;1,1,1;9.5
1742891934053;1;15;20;3;1,1,1;9.5
1742891934153;8;8;13;4;1,1,1,1;6.7
1742891934253;23;7;17;5;1,1,1,1,1;3.9
1742891934353;23;3;17;5;1,1,1,1,1;2.7
1742891934453;24;4;15;5;1,1,1,1,2;1
1742891934553;24;7;15;5;1,1,1,1,2;0.5
1742891934653;24;8;15;5;1,1,1,1,2;4.6
1742891934752;23;4;17;5;1,1,1,1,1;7.7
1742891934852;23;4;17;5;1,1,1,1,1;7.3
1742891934952;24;3;15;5;1,1,1,1,2;8
1742891935052;23;5;17;5;1,1,1,1,1;2.8
1742891935152;24;4;15;5;1,1,1,1,2;2.4
1742891935252;8;9;13;4;1,1,1,1;5.8
1742891935352;1;12;20;3;1,1,1;6.2
1742891935452;1;16;20;3;1,1,1;5.9
1742891935551;1;16;20;3;1,1,1;7
1742891935652;1;14;20;3;1,1,1;5.6
1742891935752;7;2;33;4;1,1,1,2;7.4
1742891935851;7;2;33;4;1,1,1,2;6.3
1742891935951;7;6;33;4;1,1,1,2;6.9
1742891936051;7;10;33;4;1,1,1,2;6.5
1742891936151;7;16;33;4;1,1,1,2;5.1
1742891936251;7;15;33;4;1,1,1,2;4.6
1742891936351;7;16;33;4;1,1,1,2;4.4
1742891936451;7;18;33;4;1,1,1,2;5
1742891936550;7;22;33;4;1,1,1,2;3.6
1742891936651;7;23;33;4;1,1,1,2;2.9
1742891936750;7;25;33;4;1,1,1,2;2.9
1742891936850;7;24;33;4;1,1,1,2;2.4
1742891936951;7;25;33;4;1,1,1,2;2.7
1742891937051;7;27;33;4;1,1,1,2;2.8
1742891937150;22;4;13;5;1,1,1,2,1;2.1
1742891937249;22;5;13;5;1,1,1,2,1;1.4
1742891937350;21;7;14;5;1,1,1,2,2;2.3
1742891937450;7;31;33;4;1,1,1,2;10.7
1742891937549;21;7;14;5;1,1,1,2,2;3.6
1742891937649;21;9;14;5;1,1,1,2,2;3.3
1742891937749;21;9;14;5;1,1,1,2,2;3.9
1742891937849;21;5;14;5;1,1,1,2,2;3.3
1742891937950;7;31;33;4;1,1,1,2;4
1742891938049;7;29;33;4;1,1,1,2;3
1742891938149;7;32;33;4;1,1,1,2;3.7
1742891938249;22;2;13;5;1,1,1,2,1;4.1
1742891938349;7;32;33;4;1,1,1,2;3.7
1742891938449;7;24;33;4;1,1,1,2;3.9
1742891938549;7;16;33;4;1,1,1,2;5.1
1742891938649;7;19;33;4;1,1,1,2;4.1
1742891938749;7;21;33;4;1,1,1,2;4.5
1742891938849;7;26;33;4;1,1,1,2;3.8
1742891938949;7;25;33;4;1,1,1,2;3.6
1742891939049;7;25;33;4;1,1,1,2;4.9
1742891939149;7;23;33;4;1,1,1,2;5.8
1742891939249;7;7;33;4;1,1,1,2;6.7
1742891939349;7;6;33;4;1,1,1,2;6.2
1742891939448;7;6;33;4;1,1,1,2;5.5
1742891939548;12;1;27;4;1,1,2,2;7.5
1742891939648;12;1;27;4;1,1,2,2;6.4
1742891939748;1;11;20;3;1,1,1;6.7
1742891939898;2;7;16;3;1,1,2;10.2
1742891939947;2;6;16;3;1,1,2;10.6
1742891940047;2;5;16;3;1,1,2;11.7
1742891940147;2;4;16;3;1,1,2;13
1742891940247;2;6;16;3;1,1,2;12.4
1742891940347;2;5;16;3;1,1,2;11.4
1742891940447;2;5;16;3;1,1,2;11.9
1742891940547;2;7;16;3;1,1,2;10.6
1742891940647;2;5;16;3;1,1,2;10.3
1742891940747;4;98;100;2;1,1;9.8
1742891940847;4;97;100;2;1,1;4.6
1742891940947;4;95;100;2;1,1;1.8
1742891941047;4;93;100;2;1,1;1.3
1742891941147;4;93;100;2;1,1;7.5
1742891941247;4;95;100;2;1,1;8.2
1742891941347;4;93;100;2;1,1;10.5
1742891941447;4;88;100;2;1,1;11.4
1742891941547;4;81;100;2;1,1;10.8
1742891941647;4;82;100;2;1,1;7.4
1742891941747;4;82;100;2;1,1;6.9
1742891941847;4;82;100;2;1,1;5.7
1742891941945;4;82;100;2;1,1;4.8
1742891942070;4;86;100;2;1,1;5.4
1742891942147;4;88;100;2;1,1;7
1742891942246;4;89;100;2;1,1;6.6
1742891942346;4;88;100;2;1,1;2.1
1742891942445;4;78;100;2;1,1;4.4
1742891942545;4;75;100;2;1,1;6.1
1742891942670;4;73;100;2;1,1;7.1
1742891942770;4;81;100;2;1,1;6.6
1742891942845;4;83;100;2;1,1;3.6
1742891942945;4;88;100;2;1,1;4.1
1742891943045;4;92;100;2;1,1;4.3
1742891943170;4;94;100;2;1,1;3.2
1742891943245;4;92;100;2;1,1;2.7
1742891943370;4;93;100;2;1,1;4.3
1742891943470;1;5;20;3;1,1,1;4.1
1742891943570;1;6;20;3;1,1,1;3.6
1742891943670;1;5;20;3;1,1,1;3.7
1742891943745;1;5;20;3;1,1,1;4.2
1742891943870;1;6;20;3;1,1,1;4.5
1742891943945;1;6;20;3;1,1,1;4.5
1742891944069;1;7;20;3;1,1,1;4.3
1742891944145;1;8;20;3;1,1,1;2.6
1742891944244;1;9;20;3;1,1,1;1.4
1742891944344;1;9;20;3;1,1,1;3.9
1742891944444;2;12;16;3;1,1,2;6.8
1742891944544;2;11;16;3;1,1,2;6.8
1742891944669;1;4;20;3;1,1,1;5.7
1742891944769;4;95;100;2;1,1;3.6
1742891944844;4;91;100;2;1,1;5.7
1742891944944;4;90;100;2;1,1;4.7
1742891945044;4;92;100;2;1,1;4.9
1742891945143;1;5;20;3;1,1,1;5
1742891945244;1;5;20;3;1,1,1;2.2
1742891945344;1;7;20;3;1,1,1;2.2
1742891945443;1;10;20;3;1,1,1;4
1742891945543;2;10;16;3;1,1,2;5.6
1742891945643;1;10;20;3;1,1,1;4
1742891945743;1;10;20;3;1,1,1;4
1742891945843;1;9;20;3;1,1,1;5
1742891945943;1;10;20;3;1,1,1;5.1
1742891946043;1;11;20;3;1,1,1;6.5
1742891946143;1;9;20;3;1,1,1;7.8
1742891946243;1;9;20;3;1,1,1;6.7
1742891946343;1;8;20;3;1,1,1;6.7
1742891946443;1;7;20;3;1,1,1;5.9
1742891946543;1;7;20;3;1,1,1;5.3
1742891946643;1;4;20;3;1,1,1;3.9
1742891946742;1;3;20;3;1,1,1;3.7
1742891946842;1;5;20;3;1,1,1;5.7
1742891946942;1;5;20;3;1,1,1;4.3
1742891947042;1;5;20;3;1,1,1;4.1
1742891947142;1;4;20;3;1,1,1;4.9
1742891947242;2;8;16;3;1,1,2;4.3
1742891947342;2;8;16;3;1,1,2;5.1
1742891947442;2;7;16;3;1,1,2;6.4
1742891947542;2;8;16;3;1,1,2;7.4
1742891947642;2;10;16;3;1,1,2;7.6
1742891947742;11;7;19;4;1,1,2,1;7.9
1742891947842;2;10;16;3;1,1,2;7.3
1742891947941;11;7;19;4;1,1,2,1;8
1742891948041;11;8;19;4;1,1,2,1;7.3
1742891948141;11;9;19;4;1,1,2,1;8.2
1742891948241;11;9;19;4;1,1,2,1;8.5
1742891948340;11;10;19;4;1,1,2,1;9.4
1742891948440;11;8;19;4;1,1,2,1;9.5
1742891948540;11;7;19;4;1,1,2,1;7.5
1742891948640;11;6;19;4;1,1,2,1;4.6
1742891948740;11;8;19;4;1,1,2,1;3.9
1742891948840;11;12;19;4;1,1,2,1;4.4
1742891948940;11;14;19;4;1,1,2,1;4.8
1742891949040;11;15;19;4;1,1,2,1;5.1
1742891949140;29;4;19;5;1,1,2,1,1;4.8
1742891949240;29;4;19;5;1,1,2,1,1;5.7
1742891949340;11;17;19;4;1,1,2,1;4.5
1742891949440;29;5;19;5;1,1,2,1,1;4.8
1742891949540;29;8;19;5;1,1,2,1,1;5.6
1742891949640;29;12;19;5;1,1,2,1,1;6
1742891949740;29;16;19;5;1,1,2,1,1;6.7
1742891949840;57;1;29;6;1,1,2,1,1,2;7.3
1742891949940;57;1;29;6;1,1,2,1,1,2;7.1
1742891950040;57;1;29;6;1,1,2,1,1,2;7
1742891950140;57;1;29;6;1,1,2,1,1,2;6.3
1742891950240;57;1;29;6;1,1,2,1,1,2;5.4
1742891950340;29;17;19;5;1,1,2,1,1;6.1
1742891950440;29;12;19;5;1,1,2,1,1;5.6
1742891950540;29;12;19;5;1,1,2,1,1;6.6
1742891950640;29;11;19;5;1,1,2,1,1;7.4
